Time,Wavelength,Power
2024-06-13T15:45:49.750,1529.55244,-31.5
2024-06-13T15:45:50.001,1529.55222,-31.8
2024-06-13T15:45:50.252,1529.55191,-31.5
2024-06-13T15:45:50.481,1529.55246,-31.9
2024-06-13T15:45:50.724,1529.55233,-31.7
2024-06-13T15:45:50.957,1529.55221,-31.7
2024-06-13T15:45:51.224,1529.55245,-31.9
2024-06-13T15:45:51.450,1529.55269,-31.9
2024-06-13T15:45:52.494,1529.64853,-35.8
2024-06-13T15:45:53.293,1529.92643,-32
2024-06-13T15:45:53.569,1529.92721,-31.3
2024-06-13T15:45:53.796,1529.92894,-31.1
2024-06-13T15:45:54.048,1529.93481,-31.1
2024-06-13T15:45:54.282,1529.93777,-31.2
2024-06-13T15:45:54.548,1529.94622,-31.1
2024-06-13T15:45:54.775,1529.9456,-31.2
2024-06-13T15:45:55.010,1529.94589,-31.2
2024-06-13T15:45:55.257,1529.94632,-31.1
2024-06-13T15:45:55.526,1529.94563,-31
2024-06-13T15:45:55.770,1529.94532,-31.3
2024-06-13T15:45:56.003,1529.94497,-31.3
2024-06-13T15:45:56.253,1529.9448,-31.6
2024-06-13T15:45:56.483,1529.94433,-31.3
2024-06-13T15:45:56.735,1529.90385,-36.2
2024-06-13T15:45:58.047,1530.33462,-34.1
2024-06-13T15:45:58.278,1530.33236,-32
2024-06-13T15:45:58.551,1530.33238,-31.8
2024-06-13T15:45:58.776,1530.33279,-31.9
2024-06-13T15:45:59.010,1530.33232,-31.7
2024-06-13T15:45:59.258,1530.3324,-31.6
2024-06-13T15:45:59.523,1530.33273,-31.8
2024-06-13T15:45:59.750,1530.33247,-31.9
2024-06-13T15:45:59.987,1530.33251,-31.9
2024-06-13T15:46:00.235,1530.33254,-31.9
2024-06-13T15:46:00.455,1530.33271,-31.9
2024-06-13T15:46:00.710,1530.33271,-32.2
2024-06-13T15:46:00.943,1530.33277,-31.6
2024-06-13T15:46:01.208,1530.33329,-31.9
2024-06-13T15:46:01.436,1530.33357,-32
2024-06-13T15:46:02.988,1530.30978,-35.9
2024-06-13T15:46:05.628,1530.72632,-32.2
2024-06-13T15:46:05.884,1530.72442,-32.4
2024-06-13T15:46:06.114,1530.72566,-32.6
2024-06-13T15:46:06.376,1530.72401,-32.6
2024-06-13T15:46:09.253,1531.10048,-33
2024-06-13T15:46:09.529,1531.10233,-33
2024-06-13T15:46:09.752,1531.10563,-33
2024-06-13T15:46:10.009,1531.1163,-33.2
2024-06-13T15:46:10.254,1531.11879,-33.2
2024-06-13T15:46:10.497,1531.1187,-33.1
2024-06-13T15:46:10.753,1531.11844,-32.9
2024-06-13T15:46:10.999,1531.1187,-33
2024-06-13T15:46:11.248,1531.11834,-32.8
2024-06-13T15:46:11.488,1531.118,-32.9
2024-06-13T15:46:13.071,1531.50872,-34.2
2024-06-13T15:46:13.327,1531.50792,-33.1
2024-06-13T15:46:13.587,1531.50631,-32.7
2024-06-13T15:46:13.836,1531.50622,-32.8
2024-06-13T15:46:14.066,1531.50546,-32.7
2024-06-13T15:46:14.305,1531.50564,-32.9
2024-06-13T15:46:14.557,1531.50586,-33
2024-06-13T15:46:14.790,1531.50542,-32.7
2024-06-13T15:46:15.040,1531.50554,-32.8
2024-06-13T15:46:15.272,1531.50565,-33.1
2024-06-13T15:46:15.544,1531.50536,-32.9
2024-06-13T15:46:15.769,1531.5062,-32.7
2024-06-13T15:46:16.012,1531.5063,-33
2024-06-13T15:46:16.253,1531.50653,-33.2
2024-06-13T15:46:18.062,1531.89265,-34.3
2024-06-13T15:46:18.346,1531.91562,-33
2024-06-13T15:46:18.600,1531.89928,-31.8
2024-06-13T15:46:18.853,1531.89999,-32
2024-06-13T15:46:19.082,1531.89848,-32.1
2024-06-13T15:46:19.337,1531.8978,-31.9
2024-06-13T15:46:19.578,1531.89747,-32.2
2024-06-13T15:46:19.826,1531.89733,-31.8
2024-06-13T15:46:20.058,1531.89709,-31.8
2024-06-13T15:46:20.307,1531.89685,-32
2024-06-13T15:46:20.556,1531.89669,-32
2024-06-13T15:46:20.788,1531.89714,-32.1
2024-06-13T15:46:21.029,1531.89676,-32
2024-06-13T15:46:21.261,1531.897,-31.9
2024-06-13T15:46:23.344,1532.27254,-31.9
2024-06-13T15:46:23.586,1532.27333,-31.2
2024-06-13T15:46:23.837,1532.27481,-31
2024-06-13T15:46:24.064,1532.27759,-31.2
2024-06-13T15:46:24.314,1532.28699,-31.6
2024-06-13T15:46:24.562,1532.29209,-31.5
2024-06-13T15:46:24.793,1532.29213,-31.5
2024-06-13T15:46:25.032,1532.29126,-31.7
2024-06-13T15:46:25.281,1532.29136,-31.5
2024-06-13T15:46:25.540,1532.2912,-31.2
2024-06-13T15:46:25.790,1532.2913,-31.5
2024-06-13T15:46:26.033,1532.29103,-31.7
2024-06-13T15:46:26.263,1532.29087,-31.6
2024-06-13T15:46:26.536,1532.28782,-35.3
2024-06-13T15:46:29.214,1532.68533,-34.2
2024-06-13T15:46:29.471,1532.68219,-31.7
2024-06-13T15:46:29.718,1532.68156,-31.5
2024-06-13T15:46:29.953,1532.68216,-31.6
2024-06-13T15:46:30.213,1532.68086,-31.5
2024-06-13T15:46:30.445,1532.68107,-31.3
2024-06-13T15:46:30.690,1532.68062,-31.5
2024-06-13T15:46:30.920,1532.68044,-31.6
2024-06-13T15:46:31.192,1532.68049,-31.6
2024-06-13T15:46:31.420,1532.68069,-32
2024-06-13T15:46:31.661,1532.67843,-34.9
2024-06-13T15:46:34.032,1533.08935,-33.9
2024-06-13T15:46:34.294,1533.08782,-32.3
2024-06-13T15:46:34.544,1533.07784,-32.2
2024-06-13T15:46:34.773,1533.07418,-32.6
2024-06-13T15:46:35.033,1533.07356,-32.6
2024-06-13T15:46:35.265,1533.07309,-32.6
2024-06-13T15:46:35.521,1533.07293,-32.3
2024-06-13T15:46:35.748,1533.07259,-32.6
2024-06-13T15:46:36.011,1533.0726,-32.8
2024-06-13T15:46:36.238,1533.07235,-32.6
2024-06-13T15:46:36.492,1533.07238,-33
2024-06-13T15:46:36.721,1533.07187,-34.9
2024-06-13T15:46:38.332,1533.45322,-34
2024-06-13T15:46:38.567,1533.45205,-33.2
2024-06-13T15:46:38.860,1533.45839,-33.4
2024-06-13T15:46:39.095,1533.46096,-33.4
2024-06-13T15:46:39.331,1533.46463,-33.5
2024-06-13T15:46:39.571,1533.4683,-33.3
2024-06-13T15:46:39.840,1533.46794,-33.3
2024-06-13T15:46:40.065,1533.46815,-33.1
2024-06-13T15:46:40.302,1533.46783,-33.3
2024-06-13T15:46:40.556,1533.46735,-33.3
2024-06-13T15:46:40.837,1533.46618,-33.1
2024-06-13T15:46:41.064,1533.46639,-33.2
2024-06-13T15:46:41.303,1533.46691,-33.7
2024-06-13T15:46:41.549,1533.46675,-33.4
2024-06-13T15:46:43.060,1533.85905,-33.3
2024-06-13T15:46:43.298,1533.85672,-33.8
2024-06-13T15:46:43.547,1533.85743,-33.2
2024-06-13T15:46:43.809,1533.85679,-33.5
2024-06-13T15:46:44.040,1533.85691,-33.3
2024-06-13T15:46:44.273,1533.85632,-33.1
2024-06-13T15:46:44.524,1533.85646,-33.4
2024-06-13T15:46:44.757,1533.85605,-33.4
2024-06-13T15:46:45.016,1533.8565,-33.6
2024-06-13T15:46:45.245,1533.85627,-33.4
2024-06-13T15:46:45.504,1533.85676,-33.5
2024-06-13T15:46:45.730,1533.8566,-33.6
2024-06-13T15:46:45.983,1533.85692,-33.7
2024-06-13T15:46:46.225,1533.85671,-34
2024-06-13T15:46:46.479,1533.8571,-33.3
2024-06-13T15:46:46.703,1533.8554,-35.1
2024-06-13T15:46:48.003,1534.26892,-33.8
2024-06-13T15:46:48.257,1534.26144,-32.8
2024-06-13T15:46:48.532,1534.2527,-32.5
2024-06-13T15:46:48.765,1534.25102,-32.1
2024-06-13T15:46:49.034,1534.2498,-32.6
2024-06-13T15:46:49.287,1534.24915,-32.5
2024-06-13T15:46:49.535,1534.24947,-32.7
2024-06-13T15:46:49.767,1534.24952,-32.5
2024-06-13T15:46:50.017,1534.24878,-32.8
2024-06-13T15:46:50.270,1534.2487,-33
2024-06-13T15:46:50.519,1534.24865,-32.9
2024-06-13T15:46:50.745,1534.2486,-33.3
2024-06-13T15:46:50.984,1534.24837,-33.6
2024-06-13T15:46:51.220,1534.24882,-33.3
2024-06-13T15:46:51.488,1534.24804,-34.6
2024-06-13T15:46:54.309,1534.63012,-34.4
2024-06-13T15:46:54.584,1534.63173,-32
2024-06-13T15:46:54.838,1534.63432,-32.1
2024-06-13T15:46:55.061,1534.63756,-32.3
2024-06-13T15:46:55.324,1534.64541,-32.1
2024-06-13T15:46:55.561,1534.64465,-32.4
2024-06-13T15:46:55.832,1534.64504,-32.5
2024-06-13T15:46:56.060,1534.64472,-32.4
2024-06-13T15:46:56.321,1534.64418,-33.6
2024-06-13T15:46:56.555,1534.64368,-35
2024-06-13T15:46:58.337,1535.0345,-32.6
2024-06-13T15:46:58.595,1535.03479,-32.6
2024-06-13T15:46:58.845,1535.03506,-32.5
2024-06-13T15:46:59.076,1535.0344,-32.7
2024-06-13T15:46:59.343,1535.03401,-33.4
2024-06-13T15:46:59.594,1535.03376,-33
2024-06-13T15:46:59.845,1535.03409,-32.9
2024-06-13T15:47:00.075,1535.03406,-33.3
2024-06-13T15:47:00.327,1535.03438,-32.9
2024-06-13T15:47:00.560,1535.03427,-32.8
2024-06-13T15:47:00.817,1535.03454,-33.1
2024-06-13T15:47:01.040,1535.03408,-32.9
2024-06-13T15:47:01.296,1535.0349,-32.8
2024-06-13T15:47:01.536,1535.03486,-34
2024-06-13T15:47:04.324,1535.43583,-32.4
2024-06-13T15:47:04.555,1535.42889,-32.6
2024-06-13T15:47:04.809,1535.43004,-32.6
2024-06-13T15:47:05.037,1535.42962,-32.9
2024-06-13T15:47:05.292,1535.42764,-33
2024-06-13T15:47:05.531,1535.42775,-32.6
2024-06-13T15:47:05.783,1535.42751,-33.3
2024-06-13T15:47:06.013,1535.42726,-32.6
2024-06-13T15:47:06.261,1535.42731,-32.7
2024-06-13T15:47:06.509,1535.42737,-34.1
2024-06-13T15:47:08.309,1535.8099,-32.5
2024-06-13T15:47:08.562,1535.81106,-32.6
2024-06-13T15:47:08.822,1535.8131,-32.5
2024-06-13T15:47:09.049,1535.81648,-32.2
2024-06-13T15:47:09.307,1535.82514,-32.5
2024-06-13T15:47:09.541,1535.82413,-32.2
2024-06-13T15:47:09.817,1535.82416,-32.2
2024-06-13T15:47:10.043,1535.82411,-32.5
2024-06-13T15:47:10.305,1535.82408,-32.3
2024-06-13T15:47:10.540,1535.82355,-32.7
2024-06-13T15:47:10.811,1535.82335,-32.7
2024-06-13T15:47:11.038,1535.82328,-33.2
2024-06-13T15:47:11.294,1535.82306,-32.9
2024-06-13T15:47:11.530,1535.82272,-33.2
2024-06-13T15:47:13.377,1536.21461,-32
2024-06-13T15:47:13.645,1536.21556,-31.9
2024-06-13T15:47:13.874,1536.21597,-32.4
2024-06-13T15:47:14.145,1536.21434,-32.2
2024-06-13T15:47:14.372,1536.21443,-32
2024-06-13T15:47:14.615,1536.21383,-32.1
2024-06-13T15:47:14.857,1536.2141,-32.4
2024-06-13T15:47:15.123,1536.21438,-32.1
2024-06-13T15:47:15.348,1536.21462,-32.1
2024-06-13T15:47:15.584,1536.21432,-32.5
2024-06-13T15:47:15.833,1536.21479,-32.6
2024-06-13T15:47:16.061,1536.21449,-32.4
2024-06-13T15:47:16.315,1536.21464,-32
2024-06-13T15:47:16.547,1536.21467,-32.3
2024-06-13T15:47:18.349,1536.63084,-33.1
2024-06-13T15:47:18.617,1536.62463,-31.4
2024-06-13T15:47:18.890,1536.61018,-31.6
2024-06-13T15:47:19.143,1536.60983,-31.7
2024-06-13T15:47:19.370,1536.6087,-31.6
2024-06-13T15:47:19.629,1536.60837,-31.7
2024-06-13T15:47:19.859,1536.60796,-31.4
2024-06-13T15:47:20.136,1536.60793,-31.7
2024-06-13T15:47:20.361,1536.60786,-32.1
2024-06-13T15:47:20.614,1536.60792,-32.1
2024-06-13T15:47:20.849,1536.60828,-31.9
2024-06-13T15:47:21.096,1536.60837,-31.9
2024-06-13T15:47:21.324,1536.60795,-32.1
2024-06-13T15:47:24.391,1536.98895,-32.7
2024-06-13T15:47:24.650,1536.99489,-32.4
2024-06-13T15:47:24.880,1536.99879,-32.1
2024-06-13T15:47:25.134,1537.00174,-32.4
2024-06-13T15:47:25.360,1537.00566,-32.6
2024-06-13T15:47:25.637,1537.00516,-32.8
2024-06-13T15:47:25.879,1537.00501,-32.7
2024-06-13T15:47:26.135,1537.00465,-32.9
2024-06-13T15:47:26.360,1537.00448,-32.7
2024-06-13T15:47:28.199,1537.39934,-33.4
2024-06-13T15:47:28.482,1537.39615,-33.2
2024-06-13T15:47:28.715,1537.39648,-33.5
2024-06-13T15:47:28.974,1537.39632,-33.3
2024-06-13T15:47:29.209,1537.39597,-33.1
2024-06-13T15:47:29.462,1537.39563,-33.3
2024-06-13T15:47:29.688,1537.39565,-33.4
2024-06-13T15:47:29.939,1537.39572,-33.4
2024-06-13T15:47:30.175,1537.39583,-33.6
2024-06-13T15:47:30.453,1537.39607,-33.7
2024-06-13T15:47:30.680,1537.39595,-33.9
2024-06-13T15:47:30.937,1537.39647,-33.5
2024-06-13T15:47:31.175,1537.39602,-33.5
2024-06-13T15:47:31.428,1537.39661,-33.6
2024-06-13T15:47:31.655,1537.3966,-33.5
2024-06-13T15:47:34.497,1537.79105,-33.4
2024-06-13T15:47:34.768,1537.79239,-33.1
2024-06-13T15:47:34.997,1537.79147,-33.1
2024-06-13T15:47:35.249,1537.79028,-33.2
2024-06-13T15:47:35.490,1537.79,-33.5
2024-06-13T15:47:35.735,1537.78996,-33.6
2024-06-13T15:47:35.967,1537.78992,-33.6
2024-06-13T15:47:36.218,1537.79014,-33.5
2024-06-13T15:47:36.467,1537.79035,-33.6
2024-06-13T15:47:38.557,1538.17605,-33.2
2024-06-13T15:47:38.840,1538.1781,-32
2024-06-13T15:47:39.115,1538.18046,-31.9
2024-06-13T15:47:39.339,1538.18334,-31.8
2024-06-13T15:47:39.594,1538.18847,-31.5
2024-06-13T15:47:39.830,1538.18838,-31.9
2024-06-13T15:47:40.095,1538.18792,-31.8
2024-06-13T15:47:40.324,1538.1874,-31.9
2024-06-13T15:47:40.566,1538.18721,-31.6
2024-06-13T15:47:40.832,1538.18724,-31.9
2024-06-13T15:47:41.112,1538.18706,-31.4
2024-06-13T15:47:41.338,1538.18678,-32
2024-06-13T15:47:41.576,1538.18664,-31.8
2024-06-13T15:47:43.164,1538.58194,-30.5
2024-06-13T15:47:43.440,1538.57932,-30.4
2024-06-13T15:47:43.662,1538.58073,-30.6
2024-06-13T15:47:43.918,1538.58032,-30.4
2024-06-13T15:47:44.160,1538.57992,-30.6
2024-06-13T15:47:44.412,1538.57982,-30.5
2024-06-13T15:47:44.639,1538.57949,-30.4
2024-06-13T15:47:44.891,1538.57975,-30.4
2024-06-13T15:47:45.139,1538.57959,-30.7
2024-06-13T15:47:45.369,1538.57979,-30.5
2024-06-13T15:47:45.614,1538.57954,-30.8
2024-06-13T15:47:45.861,1538.58003,-30.5
2024-06-13T15:47:46.112,1538.58,-30.6
2024-06-13T15:47:46.337,1538.57983,-30.7
2024-06-13T15:47:46.578,1538.58014,-30.5
2024-06-13T15:47:49.174,1538.9938,-31.8
2024-06-13T15:47:49.453,1538.98968,-30.8
2024-06-13T15:47:49.686,1538.97698,-31.1
2024-06-13T15:47:49.942,1538.97591,-31.1
2024-06-13T15:47:50.174,1538.97438,-31.4
2024-06-13T15:47:50.429,1538.97409,-31.2
2024-06-13T15:47:50.653,1538.97411,-31.3
2024-06-13T15:47:50.907,1538.9741,-31.3
2024-06-13T15:47:51.149,1538.97403,-31
2024-06-13T15:47:51.412,1538.97399,-31.2
2024-06-13T15:47:51.635,1538.97414,-31.4
2024-06-13T15:47:53.493,1539.35953,-32.7
2024-06-13T15:47:53.745,1539.36044,-32.7
2024-06-13T15:47:53.975,1539.36259,-32.5
2024-06-13T15:47:54.217,1539.36802,-32.5
2024-06-13T15:47:54.462,1539.37187,-32.6
2024-06-13T15:47:54.728,1539.37246,-33.1
2024-06-13T15:47:54.957,1539.37262,-32.7
2024-06-13T15:47:55.193,1539.37216,-33.1
2024-06-13T15:47:55.442,1539.37238,-32.8
2024-06-13T15:47:55.695,1539.37171,-32.9
2024-06-13T15:47:55.954,1539.37259,-32.7
2024-06-13T15:47:56.192,1539.37211,-32.6
2024-06-13T15:47:56.442,1539.37182,-32.8
2024-06-13T15:47:56.672,1539.37119,-32.8
2024-06-13T15:47:59.308,1539.77085,-33.3
2024-06-13T15:47:59.581,1539.76478,-33.5
2024-06-13T15:47:59.814,1539.76633,-33.5
2024-06-13T15:48:00.083,1539.76622,-33.2
2024-06-13T15:48:00.310,1539.76622,-33
2024-06-13T15:48:00.542,1539.76608,-33.4
2024-06-13T15:48:00.791,1539.76571,-33.3
2024-06-13T15:48:01.056,1539.7652,-33.1
2024-06-13T15:48:01.284,1539.76536,-33.4
2024-06-13T15:48:01.534,1539.76521,-33.4
2024-06-13T15:48:03.638,1540.16309,-33.1
2024-06-13T15:48:03.906,1540.16213,-32.7
2024-06-13T15:48:04.142,1540.16171,-33.1
2024-06-13T15:48:04.401,1540.1614,-33.1
2024-06-13T15:48:04.630,1540.16089,-33.2
2024-06-13T15:48:04.879,1540.16044,-33.4
2024-06-13T15:48:05.121,1540.16011,-33.2
2024-06-13T15:48:05.361,1540.1601,-33.3
2024-06-13T15:48:05.597,1540.16003,-33.1
2024-06-13T15:48:05.848,1540.16039,-33.1
2024-06-13T15:48:06.100,1540.16078,-33.3
2024-06-13T15:48:06.331,1540.16077,-33.2
2024-06-13T15:48:06.563,1540.16092,-33.2
2024-06-13T15:48:08.627,1540.54586,-31.6
2024-06-13T15:48:08.887,1540.54679,-31.5
2024-06-13T15:48:09.140,1540.55363,-31.7
2024-06-13T15:48:09.398,1540.55783,-31.8
2024-06-13T15:48:09.623,1540.55962,-31.8
2024-06-13T15:48:09.878,1540.55927,-32
2024-06-13T15:48:10.120,1540.55926,-31.9
2024-06-13T15:48:10.354,1540.55922,-32
2024-06-13T15:48:10.604,1540.55918,-32
2024-06-13T15:48:10.863,1540.55815,-32.1
2024-06-13T15:48:11.112,1540.5582,-32.1
2024-06-13T15:48:11.344,1540.55844,-31.9
2024-06-13T15:48:11.589,1540.55772,-31.9
2024-06-13T15:48:13.186,1540.95781,-32.1
2024-06-13T15:48:13.466,1540.95326,-30.5
2024-06-13T15:48:13.722,1540.95354,-30.3
2024-06-13T15:48:13.950,1540.95287,-30.4
2024-06-13T15:48:14.192,1540.95216,-30.5
2024-06-13T15:48:14.440,1540.95253,-30.5
2024-06-13T15:48:14.707,1540.95192,-30.6
2024-06-13T15:48:14.935,1540.95198,-30.6
2024-06-13T15:48:15.169,1540.95269,-30.6
2024-06-13T15:48:15.422,1540.95268,-30.4
2024-06-13T15:48:15.641,1540.95248,-30.5
2024-06-13T15:48:15.906,1540.95293,-30.4
2024-06-13T15:48:16.139,1540.95259,-30.7
2024-06-13T15:48:16.396,1540.95317,-30.7
2024-06-13T15:48:16.624,1540.95306,-30.6
2024-06-13T15:48:19.289,1541.36111,-31
2024-06-13T15:48:19.555,1541.34971,-30.8
2024-06-13T15:48:19.791,1541.34934,-30.8
2024-06-13T15:48:20.057,1541.3496,-31.1
2024-06-13T15:48:20.281,1541.34796,-31.1
2024-06-13T15:48:20.540,1541.34755,-31
2024-06-13T15:48:20.780,1541.34788,-31
2024-06-13T15:48:21.029,1541.34792,-31.3
2024-06-13T15:48:21.255,1541.34764,-31
2024-06-13T15:48:23.402,1541.73748,-33.6
2024-06-13T15:48:23.652,1541.7357,-32.1
2024-06-13T15:48:23.902,1541.73891,-32.4
2024-06-13T15:48:24.131,1541.74153,-32
2024-06-13T15:48:24.398,1541.74786,-32.3
2024-06-13T15:48:24.623,1541.7479,-32.2
2024-06-13T15:48:24.855,1541.7478,-32.4
2024-06-13T15:48:25.098,1541.74732,-32.5
2024-06-13T15:48:25.361,1541.74691,-32.2
2024-06-13T15:48:25.598,1541.74672,-32.5
2024-06-13T15:48:25.842,1541.74713,-32.3
2024-06-13T15:48:26.090,1541.74718,-32.4
2024-06-13T15:48:26.323,1541.74664,-32.2
2024-06-13T15:48:26.571,1541.74608,-32.2
2024-06-13T15:48:29.066,1542.14746,-32.7
2024-06-13T15:48:29.317,1542.14452,-32.8
2024-06-13T15:48:29.558,1542.14049,-33.1
2024-06-13T15:48:29.787,1542.14201,-32.8
2024-06-13T15:48:30.056,1542.14227,-33.2
2024-06-13T15:48:30.279,1542.14213,-32.9
2024-06-13T15:48:30.519,1542.14177,-33.1
2024-06-13T15:48:30.759,1542.14164,-33.3
2024-06-13T15:48:31.022,1542.1408,-33.7
2024-06-13T15:48:31.249,1542.14099,-33.6
2024-06-13T15:48:31.478,1542.14121,-33.1
2024-06-13T15:48:31.728,1542.14093,-35.7
2024-06-13T15:48:33.241,1542.55881,-32.8
2024-06-13T15:48:33.471,1542.54568,-33.3
2024-06-13T15:48:33.721,1542.54053,-33.7
2024-06-13T15:48:33.947,1542.54012,-33.1
2024-06-13T15:48:34.207,1542.5381,-32.9
2024-06-13T15:48:34.437,1542.53877,-33.2
2024-06-13T15:48:34.688,1542.5385,-33
2024-06-13T15:48:34.914,1542.53805,-33.4
2024-06-13T15:48:35.160,1542.53783,-33.2
2024-06-13T15:48:35.403,1542.53749,-33.6
2024-06-13T15:48:35.636,1542.53767,-34
2024-06-13T15:48:35.876,1542.53794,-33.3
2024-06-13T15:48:36.106,1542.53802,-33.3
2024-06-13T15:48:36.374,1542.53871,-33.3
2024-06-13T15:48:36.597,1542.53819,-35.6
2024-06-13T15:48:38.572,1542.92653,-32.3
2024-06-13T15:48:38.805,1542.92779,-32.3
2024-06-13T15:48:39.054,1542.9298,-32.1
2024-06-13T15:48:39.280,1542.93234,-32.4
2024-06-13T15:48:39.530,1542.93807,-32.5
2024-06-13T15:48:39.761,1542.93784,-32.4
2024-06-13T15:48:40.029,1542.93823,-32.5
2024-06-13T15:48:40.254,1542.93831,-32.3
2024-06-13T15:48:40.491,1542.93767,-32.5
2024-06-13T15:48:40.756,1542.93734,-32.7
2024-06-13T15:48:41.025,1542.93622,-32.4
2024-06-13T15:48:41.249,1542.9362,-32.5
2024-06-13T15:48:41.477,1542.93586,-32.7
2024-06-13T15:48:41.723,1542.93509,-35.2
2024-06-13T15:48:44.026,1543.33968,-33
2024-06-13T15:48:44.276,1543.33693,-31.5
2024-06-13T15:48:44.514,1543.33088,-31.3
2024-06-13T15:48:44.748,1543.33202,-31.6
2024-06-13T15:48:45.013,1543.33287,-31.6
2024-06-13T15:48:45.236,1543.33256,-31.5
2024-06-13T15:48:45.468,1543.33198,-31.6
2024-06-13T15:48:45.716,1543.33248,-31.5
2024-06-13T15:48:45.904,1543.33213,-31.5
2024-06-13T15:48:46.097,1543.33219,-31.7
2024-06-13T15:48:46.295,1543.33235,-31.6
2024-06-13T15:48:48.533,1543.73207,-32
